id,advertiserId,advertiserName,postId,text,media,type,html,timestampPosted,timestampParsed,privacy,createdAt,updatedAt,candidateParty,views,url,like,love,haha,wow,sad,angry,comments,shares,interests,links
1689032,487571865601,Happy Socks,10160003225530602,"Happy Socks x Keith Haring;Like Happy Socks, Keith Haring used color & design as a medium to make the world a better place, creating colorful art pieces that promoted acceptance, freedom of expression & love for all. 💙  Happy Socks x Keith Haring exclusive collection now available! Shop now 👉 HappySocks.com/keithharingПоказать перевод",blob:https://www.facebook.com/b61ba017-1214-4a43-94bb-d4e11a123131;https://scontent.fhen1-1.fna.fbcdn.net/v/t1.0-1/p32x32/27459089_10160006397785602_7013494110761095148_n.png?oh=6cd7e41f245cf1d1b606cae52f3e6162&oe=5B1C1B9C;https://static.xx.fbcdn.net/images/emoji.php/v9/f6c/1/16/1f499.png;https://static.xx.fbcdn.net/images/emoji.php/v9/f51/1/16/1f449.png;https://scontent.fhen1-1.fna.fbcdn.net/v/t15.0-10/27245546_10160003242155602_4319436145592107008_n.jpg?oh=45fdbba139d9ea7216d142ab8900014f&oe=5AECCC7F;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/-uh-gTExEfY.png;https://static.xx.fbcdn.net/rsrc.php/v3/yn/r/50qoyzGvTRH.png;https://scontent.fhen1-1.fna.fbcdn.net/v/t1.0-1/p32x32/14045717_1150357888359083_1761470042386796498_n.jpg?oh=6fc7eefa289992772e8e5862bfab3e14&oe=5ADD1418,,,,2018-01-30T17:10:39.933Z,Доступно всем,2018-01-30T17:11:29.337Z,2018-01-30T17:11:29.337Z,,,https://facebook.com/10160003225530602,2600,570,,48,,,633,374,,
1700663,356935764395976,Aer Lingus,1540262679396606,"The #HomeAdvantage exodus has begun! Paris, we’re on our way.",blob:https://www.facebook.com/33d918cf-0110-4cc0-a687-87e73253ee99;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/10302634_622407404515476_2049027220896288336_n.png?oh=30b22f8e1cef4f0885941617b80d4eb3&oe=5B237232;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27408784_1540264532729754_645893489963302912_n.jpg?oh=2e04cce33e7ce66a5cd54f34d3ec6c26&oe=5B1EB742;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27408784_1540264532729754_645893489963302912_n.jpg?oh=2e04cce33e7ce66a5cd54f34d3ec6c26&oe=5B1EB742;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-02T15:11:26.727Z,Public,2018-02-02T15:12:22.068Z,2018-02-02T15:12:22.068Z,,,https://facebook.com/1540262679396606,2300,123,6,,,,141,301,,
1763235,289455784589754,Facebook Tips,1635229333200600,Responsibility is Our Policy;You own your Facebook content;Did you know? Your photos and posts belong to you. We don’t use them without your permission.,blob:https://www.facebook.com/f84ec8e5-775f-421f-b3c8-cc551473b65d;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/1970497_289470371254962_7758206760519322348_n.png?oh=18a2372168e324591227de00ebf903e1&oe=5B1512A3;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27261355_1635229369867263_8071885304727863296_n.jpg?oh=17bd5b35a9b56974146c79db8a0feacc&oe=5B01ED79;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/23380323_10155930210191584_2453372300567251450_n.jpg?oh=e75a000a96028d595f817f8e4e6a2fc3&oe=5B092520,,,,2018-02-17T12:01:53.880Z,Public,2018-02-17T12:02:22.837Z,2018-02-17T12:02:22.837Z,,,https://facebook.com/1635229333200600,1900,42,103,,,,197,98,,
1700770,20869165701,Bohemian Football Club,10159809019345702,"2018 Season kicks off Feb 16th Dalymount Park, be a part of it! www.tickets.bohemians.ie #TerracesNotTV... Video made possible by the Gypsies Supporters Trust ⚫️🔴 See more",blob:https://www.facebook.com/44f0132a-d0a6-405e-9591-5b3d2ba351af;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/26231318_10159708546770702_5556239668916139306_n.jpg?oh=e765fb92211d267a5200a89845dc2906&oe=5ADBA8F1;https://static.xx.fbcdn.net/images/emoji.php/v9/fe/1/16/26ab.png;https://static.xx.fbcdn.net/images/emoji.php/v9/f6e/1/16/1f534.png;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27407772_10159809024150702_6239784661506064384_n.jpg?oh=a0ef1ab7ea9abb34d403419d556bab47&oe=5B185D72;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27407772_10159809024150702_6239784661506064384_n.jpg?oh=a0ef1ab7ea9abb34d403419d556bab47&oe=5B185D72;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-02T15:26:56.853Z,Public,2018-02-02T15:27:21.465Z,2018-02-02T15:27:21.465Z,,,https://facebook.com/10159809019345702,1700,164,8,,,,307,803,,
1703975,356935764395976,Aer Lingus,1541993669223507,The fans are bringing #HomeAdvantage to Paris. Come on Ireland!,blob:https://www.facebook.com/e52a9a7a-0db4-4ac3-87bf-b736f4c8fd38;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/10302634_622407404515476_2049027220896288336_n.png?oh=30b22f8e1cef4f0885941617b80d4eb3&oe=5B237232;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/p720x720/27259908_1541996165889924_3500073943065165824_n.jpg?oh=28f0e2672e156cab984be785e9820583&oe=5B233FE7;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/p720x720/27259908_1541996165889924_3500073943065165824_n.jpg?oh=28f0e2672e156cab984be785e9820583&oe=5B233FE7;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-03T16:27:17.318Z,Public,2018-02-03T16:28:21.898Z,2018-02-03T16:28:21.898Z,,,https://facebook.com/1541993669223507,1600,86,3,,,,55,167,,
1685050,247930778644443,RTÉ2,1329863327117844,** NEW SERIES **  The Young Offenders starts 9.30pm Thursday February 8th on RTÉ2!,blob:https://www.facebook.com/3a8b032f-e76b-40d1-96bb-c9704fff2168;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/10805846_596424637128387_3823104120716272604_n.jpg?oh=377438cd9711a9893e12fee1c25d8ba5&oe=5ADD62C9;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27406982_1329864327117744_4075315461527437312_n.jpg?oh=c97cbeac25fec90d88182d5f39a747a1&oe=5AEBBA16;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27406982_1329864327117744_4075315461527437312_n.jpg?oh=c97cbeac25fec90d88182d5f39a747a1&oe=5AEBBA16;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-01-29T22:04:34.734Z,Public,2018-01-29T22:05:27.289Z,2018-01-29T22:05:27.289Z,,,https://facebook.com/1329863327117844,1400,51,133,,,,1036,184,,
1735144,233111003425317,Official GAA,10155907049035470,''You have a split second to make that decision. I think that''s what separates top inter-county players.'' #AllianzLeagues,blob:https://www.facebook.com/bce1a52c-8d76-40bc-9a58-123037c6ca6d;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p50x50/10881516_778547405548338_2551338948529008544_n.jpg?oh=f26048d273c87946e4d19bd6e30d43b7&oe=5B1F4315;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27593129_10155907049075470_1627841791149473792_n.jpg?oh=746fd9ddf8a95d11b0bf799251df6b3b&oe=5B213217;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27593129_10155907049075470_1627841791149473792_n.jpg?oh=746fd9ddf8a95d11b0bf799251df6b3b&oe=5B213217;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-11T11:55:21.050Z,Public,2018-02-11T11:56:21.588Z,2018-02-11T11:56:21.588Z,,,https://facebook.com/10155907049035470,1400,28,,2,,,70,70,Sports,
231320,5281959998,The New York Times,10151284563639999,Enjoy a special subscriber discount.;See details.;The easiest part of the world’s best crosswords? Saving on a subscription.,https://scontent-dft4-2.xx.fbcdn.net/v/t1.0-1/p80x80/21271205_10151289835394999_3080933440031890323_n.png?oh=a77691619bdf4e058571514e72e074c5&oe=5A86C3F0;https://scontent-dft4-2.xx.fbcdn.net/v/t45.1600-4/p476x249/20503175_6070363205291_7584414608350248960_n.png?oh=7f052671476f3165d1a487232753696d&oe=5A887A23;https://scontent-dft4-2.xx.fbcdn.net/v/t1.0-1/c14.8.48.48/p56x56/935057_4820143583945_922516585_n.jpg?oh=ea82b3bd1d6e3aee6b180c6e7b4b15d4&oe=5A4220FE,,,,2017-09-26T13:00:23.397Z,Öffentlich,2017-09-26T13:01:23.216Z,2017-09-26T13:01:23.216Z,,,https://facebook.com/10151284563639999,1300,50,12,,,,106,50,,
1679439,487571865601,Happy Socks,10159987711675602,⏳ Last chance: 30% off + free shipping! Shop Sale 👉 www.HappySocks.com,https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p50x50/16999158_10158390886445602_5194731870282936025_n.jpg?oh=82119d4e5e6f1a1b7ffac9e06612be0a&oe=5AE03350;https://static.xx.fbcdn.net/images/emoji.php/v9/fb7/1/16/23f3.png;https://static.xx.fbcdn.net/images/emoji.php/v9/f51/1/16/1f449.png;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-0/p480x480/19598431_10159987711675602_8402113838306869080_n.png?oh=85ccde1c5da8cecba580f7d062ef05a2&oe=5B20274C;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-01-28T19:12:58.420Z,Public,2018-01-28T19:13:27.492Z,2018-01-28T19:13:27.492Z,,,https://facebook.com/10159987711675602,1300,78,2,,,,88,17,,
1758640,289455784589754,Facebook Tips,1634125813310952,"Reactivate anytime;Deleted accounts are gone forever;Did you know? You can take a break by deactivating your account, but deleting is permanent.",blob:https://www.facebook.com/ccdf3ce1-6a9a-4b1a-b439-20727993bb20;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p50x50/1970497_289470371254962_7758206760519322348_n.png?oh=06374afd7fc838c5237a3a506b43850f&oe=5B1BABA7;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27257562_1634125833310950_1163741635327033344_n.jpg?oh=e30ed6892392fab6c8126f96e1a9af3d&oe=5B1D6E9D;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27257562_1634125833310950_1163741635327033344_n.jpg?oh=e30ed6892392fab6c8126f96e1a9af3d&oe=5B1D6E9D;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/20228533_10158931899485304_4159644174857741083_n.jpg?oh=e74b583fbc12b341ee651af0cbaf21f5&oe=5B063786,,,,2018-02-16T10:02:24.670Z,Public,2018-02-16T10:03:21.192Z,2018-02-16T10:03:21.192Z,,,https://facebook.com/1634125813310952,1300,36,36,,,,330,264,,
1735331,356935764395976,Aer Lingus,1548910065198534,"Commentating on \""Le Drop\"" for tickets to Ireland v Italy? Not as easy as it sounds! #HomeAdvantage",blob:https://www.facebook.com/b8dc3dfb-f99a-4222-9e67-9f37168fa63d;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/10302634_622407404515476_2049027220896288336_n.png?oh=30b22f8e1cef4f0885941617b80d4eb3&oe=5B237232;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27418409_1548913518531522_7345200533579235328_n.jpg?oh=32c61b26fc3b06e6c81cc47f86f4f820&oe=5B0E2B1D;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27418409_1548913518531522_7345200533579235328_n.jpg?oh=32c61b26fc3b06e6c81cc47f86f4f820&oe=5B0E2B1D;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-11T12:53:03.937Z,Public,2018-02-11T12:53:21.395Z,2018-02-11T12:53:21.395Z,,,https://facebook.com/1548910065198534,1200,62,62,,,,84,177,The Irish Times,
1779275,282518581846183,Boots Ireland,1504509166313779,Just buy 2 No7 cosmetics or brushes*;Worth €37;Enjoy these fantastic free gifts worth €37 when you buy 2 No7 cosmetics or brushes. T&C''s apply,https://scontent-dub4-1.xx.fbcdn.net/v/t45.1600-4/p476x249/27952949_23842708269950329_8938222067082330112_n.png?oh=db88e8ed60eceff415a606a4f98f872b&oe=5B039AC4,,,,2018-02-21T11:36:27.037Z,Public,2018-02-21T11:37:21.879Z,2018-02-21T11:37:21.879Z,,,https://facebook.com/1504509166313779,1100,44,,9,,,76,87,,
1735096,106324770685,Tommy Hilfiger,10155341986170686,It’s the drive within that makes you a champion at whatever you do. Mercedes-AMG Petronas Motorsport  #WhatsYourDrive #MercedesAMGF1,blob:https://www.facebook.com/d08925fa-08c8-42a4-b24a-c13e3bd989db;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p32x32/13095972_10153529846300686_1401417761671984035_n.jpg?oh=3a1e197c76cacf93540b422b35738774&oe=5B0CD893;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/p720x720/27258346_10155341987285686_3986372980954365952_n.jpg?oh=3648adae2a0693f1d353fa50825514d6&oe=5B21F583;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p32x32/12717505_10207562721241626_6529282115898326367_n.jpg?oh=709b4ff7932b383b5cd2cf5480008b9c&oe=5B1BF5EF,,,,2018-02-11T11:42:12.572Z,Public,2018-02-11T11:42:21.150Z,2018-02-11T11:42:21.150Z,,,https://facebook.com/10155341986170686,991,71,,18,,,22,211,,
1763343,735612263240610,I-CLIP UK,1132070350261464,I-CLIP - The Intelligent Wallet;Slim the size of your pocket with the wallet of the future. Unbeatable overview with a comfortable design. Your old wallet''s now part of the past  ⏩ https://i-clip.co.uk/i-clip ⏪,blob:https://www.facebook.com/426dbd1d-6449-4c8a-9482-3fd168e4ddd0;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p50x50/14910400_909072859227882_2383690410280020078_n.jpg?oh=21604d75ae75e67e558fcb052cd734a2&oe=5B0A01CF;https://static.xx.fbcdn.net/images/emoji.php/v9/f1e/1/16/23e9.png;https://static.xx.fbcdn.net/images/emoji.php/v9/f46/1/16/23ea.png;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/p960x960/22156423_1132075443594288_1122341625222135808_n.jpg?oh=afa9ad35377e36117ccf76c5d7ad0269&oe=5B13A0E5;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/p960x960/22156423_1132075443594288_1122341625222135808_n.jpg?oh=afa9ad35377e36117ccf76c5d7ad0269&oe=5B13A0E5;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,,,,2018-02-17T12:46:45.370Z,Public,2018-02-17T12:47:22.557Z,2018-02-17T12:47:22.557Z,,,https://facebook.com/1132070350261464,965,25,10,,,,240,112,,
1754326,419853514735496,Brian Keane Fitness,10156447839124498,"GAA Lean Body Program;For more information about the Male or Female GAA Lean Body Program, check out briankeanefitness.com",blob:https://www.facebook.com/9de0c014-4b3c-443d-9cce-7e52391d5209;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/14355592_1080560748664766_6965523463941875476_n.jpg?oh=dd5101c22caf4cb62b51c7fda970160f&oe=5B1CC2CE;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27410270_10157245612299498_7311152523937579008_n.jpg?oh=2162e518fe6c0a8ddc173a921c5b4df4&oe=5B1BF475;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27410270_10157245612299498_7311152523937579008_n.jpg?oh=2162e518fe6c0a8ddc173a921c5b4df4&oe=5B1BF475;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-15T12:39:33.863Z,Public,2018-02-15T12:40:21.863Z,2018-02-15T12:40:21.863Z,,,https://facebook.com/10156447839124498,959,22,5,,,,231,25,,
1769431,70425092906,Newstalk,10157239645807907,WATCH: Great news! Roddy Doyle''s ''The Snapper'' is coming to the Gate Theatre.,blob:https://www.facebook.com/8aca18a4-8797-4f1b-8fc9-96584720fc3e;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p50x50/1959443_10152699103592907_963675069_n.png?oh=7e4b91f2678d381138d9268f0a267c6c&oe=5B0B0FA5;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/p960x960/27594479_10157239650527907_5465535283627819008_n.jpg?oh=2dae9bdfab9a7d29a5379dee27fad903&oe=5B21DA3E;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/p960x960/27594479_10157239650527907_5465535283627819008_n.jpg?oh=2dae9bdfab9a7d29a5379dee27fad903&oe=5B21DA3E;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/20228533_10158931899485304_4159644174857741083_n.jpg?oh=e74b583fbc12b341ee651af0cbaf21f5&oe=5B063786,,,,2018-02-19T12:01:42.467Z,Public,2018-02-19T12:02:21.949Z,2018-02-19T12:02:21.949Z,,,https://facebook.com/10157239645807907,954,69,64,,,,275,84,,
1754871,68655949045,Visit Dublin,10157050743259046,It''s the Dublin we all need to experience. This city''s got heart. This city''s got soul. This city''s got love ❤️  #LoveDublin http://bit.ly/2FQTt46,blob:https://www.facebook.com/47450db7-cf7a-451c-9673-710f2ebb544d;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/26169983_10156934963394046_6290947968307750664_n.png?oh=4ec6876472406e7ba31f96804b962499&oe=5B19BCB0;https://static.xx.fbcdn.net/images/emoji.php/v9/f6c/1/16/2764.png;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27592613_10157050796604046_5892432505746751488_n.jpg?oh=0e0c588f2313a5b3d52c2eb0bc8ef5b2&oe=5B26843E;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27592613_10157050796604046_5892432505746751488_n.jpg?oh=0e0c588f2313a5b3d52c2eb0bc8ef5b2&oe=5B26843E;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-15T14:08:13.164Z,Public,2018-02-15T14:08:22.763Z,2018-02-15T14:08:22.763Z,,,https://facebook.com/10157050743259046,936,174,8,,,,96,454,Music,
1659201,628821723950814,REMARKABLE,10156156103724703,"All your calculations in one place;reMarkable is a paper tablet. It lets you read, write and sketch with a paper-like feel. Here to replace your notebooks, sketchbooks and printed documents.;Do you prefer pen and paper for quick calculations? Then you should check out reMarkable.",blob:https://www.facebook.com/6e5a85bf-59db-4553-a948-6253c44c7534;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p100x100/13511052_637745316391788_8144049655392994413_n.jpg?oh=658e6760d201910204689408438e4383&oe=5AD9EAEB;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/26698664_10156156103984703_1170888422252871680_n.jpg?oh=32c807b6cf745828f436145dc9933e54&oe=5AE5EE9E;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,,,,2018-01-18T20:19:53.495Z,Public,2018-01-18T20:20:27.936Z,2018-01-18T20:20:27.936Z,,,https://facebook.com/10156156103724703,903,51,,48,,,139,165,Manufacturing;Softwareentwicklung,
